id,SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents,DebtRatio
28858,1,70,1,2,2,8350,0,0.347264
28859,1,43,1,0,0,10462,2,0.115837
28860,1,46,1,0,0,3300,2,0.743714
28861,1,57,0,0,0,NULL,0,0
28862,1,55,2,2,0,NULL,2,194
28863,1,52,0,0,0,50000,2,0.120118
28864,1,46,0,1,0,NULL,0,98
28865,1,33,0,0,1,3526,2,0.222002
28866,1,54,3,3,1,3833,0,0.592593
28867,1,47,0,0,0,1250,2,1.498801
28868,1,32,1,0,0,6000,3,0.85819
28869,1,57,0,0,0,5510,0,0.217565
28870,1,54,2,1,0,3859,2,0.661658
28871,1,24,2,2,0,3200,2,0.200875
28872,1,50,1,1,0,4720,3,0.355433
28873,1,40,0,0,0,5002,1,0.200879
28874,1,25,0,0,0,2958,0,0.088881
28875,1,29,4,0,2,2247,2,0.990214
28876,1,38,2,1,1,3800,1,0.282031
28877,1,65,3,0,1,2900,0,0.210962
28878,1,66,0,0,0,900,0,0.321865
28879,1,58,1,0,0,11800,1,0.764596
28880,1,46,1,0,0,4455,0,0.182675
28881,1,41,0,0,0,5913,1,0.634596
28882,1,41,0,4,2,5780,2,0.291991
28883,1,72,1,0,0,NULL,0,7788
28884,1,41,0,0,0,7500,1,0.855486
28885,1,37,0,2,0,1700,1,0.373898
28886,1,32,0,0,0,3451,2,0.084878
28887,1,52,2,0,0,9800,2,0.224365
28888,1,41,0,1,0,6071,4,0.357049
28889,1,70,0,2,0,3700,0,0.72656
28890,1,31,4,0,0,3040,2,0.160145
28891,1,50,3,1,0,3568,2,0.357243
28892,1,52,2,2,2,4200,1,1.167817
28893,1,32,0,0,0,3200,0,0.276164
28894,1,57,0,1,0,1460,0,0.298426
28895,1,50,1,1,0,1588,0,0
28896,1,22,98,98,98,0,0,0
28897,1,43,0,4,0,NULL,0,1306
28898,1,67,2,1,1,3320,2,0.222222
28899,1,34,1,2,2,2333,2,0.683805
28900,1,34,1,0,0,4166,0,0.080154
28901,1,80,0,0,0,3397,0,0.146557
28902,1,43,0,2,1,3900,2,0.089721
28903,1,37,2,2,1,NULL,0,1812
28904,1,35,0,0,1,4800,1,0.32639
28905,1,55,0,0,1,3696,0,0.698945
28906,1,43,1,1,1,4000,1,0.431642
28907,1,37,0,1,0,3308,2,0.213358
28908,1,49,4,0,2,7166,2,0.310032
28909,1,52,0,1,1,NULL,NULL,933
28910,1,24,1,0,1,NULL,0,476
28911,1,63,0,0,0,NULL,0,0
28912,1,36,0,0,0,NULL,0,3141
28913,1,31,4,4,1,NULL,0,1082
28914,1,52,4,1,2,69520,1,0.012356
28915,1,36,0,1,0,3500,0,0.213368
28916,1,33,1,0,0,3000,0,0.150283
28917,1,34,0,2,1,NULL,0,1247
28918,1,30,0,0,0,5000,2,0.552889
28919,1,40,5,5,5,4778,0,0.149404
28920,1,49,0,0,0,2900,0,0.994485
28921,1,75,1,0,0,5760,0,0.310189
28922,1,59,0,0,0,5062,0,0.278096
28923,1,56,0,0,0,8222,2,1.216952
28924,1,40,3,0,0,4836,1,0.69692
28925,1,31,0,0,0,3041,1,1.084813
28926,1,28,0,2,0,4600,0,0.007607
28927,1,51,2,1,0,2916,1,0.415153
28928,1,45,5,0,0,7100,1,0.376989
28929,1,41,0,0,0,4500,0,0.075761
28930,1,42,3,0,1,NULL,2,2059
28931,1,36,1,1,2,1365,1,2.979502
28932,1,48,0,0,0,NULL,0,99
28933,1,48,0,0,0,3166,0,0.046416
28934,1,38,0,1,1,2600,0,0.538639
28935,1,42,2,0,0,2046,0,0.023449
28936,1,36,1,0,0,5416,3,0.692634
28937,1,38,0,1,1,6118,3,0.175682
28938,1,35,0,0,0,6000,1,0.676054
28939,1,24,0,1,1,2500,2,0.304678
28940,1,68,1,0,0,24700,0,0.308166
28941,1,86,2,2,1,NULL,NULL,52
28942,1,44,1,2,1,4800,2,0.022079
28943,1,64,1,0,0,3375,0,0.043543
28944,1,63,0,0,0,5833,0,0.188378
28945,1,45,3,1,1,4000,1,0.904774
28946,1,49,0,0,0,2707,1,0.227843
28947,1,59,2,1,1,1598,0,0.390244
28948,1,54,0,0,1,10189,0,0.621786
28949,1,28,3,0,1,7500,0,0.251566
28950,1,51,1,1,3,3016,1,0.51243
28951,1,46,1,0,0,8500,0,0.158099
28952,1,42,0,0,0,NULL,1,38793
28953,1,46,5,0,0,16866,0,0.448805
28954,1,62,0,0,0,8950,0,0.509217
28955,1,46,3,1,0,NULL,3,1667
28956,1,60,0,2,0,1950,0,0.06407
28957,1,44,0,5,0,7300,2,0.009451
28958,1,59,0,0,0,4016,2,0.60244
28959,1,43,0,0,0,NULL,3,1727
28960,1,33,0,0,0,7084,0,0.530699
28961,1,35,0,0,0,2850,0,4.59067
28962,1,61,1,0,0,4166,0,0.228222
28963,1,53,0,0,0,6340,3,0.475635
28964,1,34,0,1,0,4083,3,0.198335
28965,1,78,3,0,1,7406,0,0.626569
28966,1,56,2,0,0,9000,0,0.136096
28967,1,50,98,98,98,NULL,0,0
28968,1,39,1,0,0,3648,1,0.352973
28969,1,38,0,3,0,1000,0,0.055944
28970,1,33,2,0,1,3800,0,0.220731
28971,1,44,1,1,0,1600,0,0.339788
28972,1,33,0,0,0,4458,1,0.348957
28973,1,60,0,0,0,8000,0,0.382077
28974,1,55,98,98,98,NULL,0,0
28975,1,41,3,0,0,5425,1,0.117398
28976,1,43,0,1,4,3000,2,0.674109
28977,1,27,0,0,0,700,0,0.065621
28978,1,77,1,1,0,4200,0,0.202571
28979,1,38,0,0,2,NULL,0,2299
28980,1,50,0,0,0,NULL,NULL,2280
28981,1,51,1,0,0,2630,0,0.242493
28982,1,21,0,0,0,NULL,0,13
28983,1,40,0,2,0,6000,3,0.064823
28984,1,55,1,0,1,5000,0,0.290342
28985,1,28,0,0,0,3855,1,0.037604
28986,1,34,2,0,2,3400,2,0.075566
28987,1,72,0,0,0,3930,1,1.020097
28988,1,48,2,9,2,13000,2,0.461734
28989,1,46,2,0,0,6750,1,0.102651
28990,1,50,3,0,0,3750,0,0.071448
28991,1,64,0,0,0,1917,0,0
28992,1,40,2,0,0,3086,0,0.579203
28993,1,46,0,0,0,2500,0,0.832867
28994,1,39,1,0,2,NULL,0,4373
28995,1,39,0,1,0,1800,1,0.972238
28996,1,29,1,1,0,3667,0,0.152944
28997,1,48,2,3,0,1500,0,0.800799
28998,1,38,7,1,1,4566,3,0.486753
28999,1,41,98,98,98,NULL,NULL,0
29000,1,23,0,0,0,820,0,0.0743
29001,1,37,0,0,0,3110,1,0.130505
29002,1,48,2,0,1,NULL,0,377
29003,1,29,0,0,0,1209,0,0.007438
29004,1,43,0,0,0,NULL,0,9052
29005,1,50,0,0,0,NULL,1,880
29006,1,39,0,0,0,6641,0,0.322343
29007,1,65,0,0,0,9500,0,0.493948
29008,1,50,1,6,0,NULL,0,758
29009,1,60,1,0,0,3441,0,0.350087
29010,1,48,98,98,98,1200,0,0
29011,1,60,6,4,3,3878,0,0.732921
29012,1,51,3,0,0,8136,0,0.465897
29013,1,49,1,1,1,7500,0,0.065725
29014,1,51,1,2,3,10000,3,0.261874
29015,1,34,0,1,0,NULL,1,0
29016,1,43,0,0,0,9700,0,0.429337
29017,1,32,0,0,0,7100,2,0.053936
29018,1,39,0,3,0,NULL,0,36
29019,1,60,2,0,0,8000,0,0.459318
29020,1,22,1,0,1,1500,0,0.075949
29021,1,57,3,1,1,4618,1,1.203074
29022,1,41,98,98,98,2300,1,0
29023,1,42,2,0,0,5333,0,0.428946
29024,1,63,0,0,0,5500,1,0.303399
29025,1,33,0,1,0,13700,1,0.353843
29026,1,60,0,3,0,3000,0,0.451183
29027,1,55,0,1,0,NULL,0,265
29028,1,54,2,0,0,NULL,0,2792
29029,1,30,0,0,0,2500,0,0.377049
29030,1,32,1,0,0,1856,1,0.084545
29031,1,42,3,3,2,3083,3,0.477626
29032,1,60,0,0,0,12500,1,0.283097
29033,1,65,1,0,1,4575,0,1.38243
29034,1,61,1,0,0,NULL,2,4761
29035,1,46,1,0,0,7500,2,0.258632
29036,1,63,0,0,0,4925,1,0.523549
29037,1,39,1,1,1,6916,1,0.943906
29038,1,23,0,0,0,1200,0,0.002498
29039,1,38,0,0,0,8000,3,0.547557
29040,1,42,2,5,0,3583,0,0.61077
29041,1,54,1,5,0,NULL,0,476
29042,1,74,3,0,0,2923,0,0.2329
29043,1,49,2,1,0,4600,0,0.061508
29044,1,58,1,0,0,6167,1,0.370136
29045,1,59,2,0,0,NULL,1,569
29046,1,51,1,1,0,17000,6,0.07029
29047,1,28,0,0,0,900,3,0
29048,1,47,1,0,0,7324,0,0.086689
29049,1,39,0,0,0,3000,1,0.352549
29050,1,30,0,0,0,4300,0,0.346896
29051,1,52,1,6,0,NULL,0,4621
29052,1,41,0,0,1,7570,0,0.321886
29053,1,32,1,0,2,NULL,0,721
29054,1,29,1,0,0,5416,2,0.538121
29055,1,66,1,0,2,NULL,0,7181
29056,1,27,3,2,0,3000,0,0.123959
29057,1,63,6,0,1,9466,0,0.103201
29058,1,48,1,0,1,4200,1,0.511307
29059,1,46,4,0,1,15050,3,0.15288
29060,1,53,3,3,1,8800,3,0.291444
29061,1,77,0,0,0,14500,0,0.208261
29062,1,36,0,0,0,9397,1,0.662162
29063,1,31,4,0,0,10800,0,0.279511
29064,1,52,0,0,0,7968,1,0.083825
29065,1,40,6,4,5,NULL,0,1135
29066,1,35,1,0,0,6333,0,0.473161
29067,1,49,0,0,0,7015,0,0.889681
29068,1,57,0,0,0,13759,1,0.175509
29069,1,47,5,6,2,8800,1,0.677991
29070,1,79,0,0,0,NULL,0,2334
29071,1,33,1,0,0,4833,1,0.320852
29072,1,61,0,0,1,1700,0,0.684303
29073,1,33,0,0,0,2500,0,3.667733
29074,1,54,1,0,1,3999,0,0.40475
29075,1,43,1,0,0,NULL,0,687
29076,1,58,0,0,0,1111,0,0.607914
29077,1,47,2,0,0,6483,2,1.083436
29078,1,34,0,0,0,4296,4,0.347219
29079,1,47,0,1,1,NULL,2,1892
29080,1,47,0,0,1,5863,2,0.065314
29081,1,47,0,4,0,4200,0,0.13592
29082,1,34,2,0,0,3172,3,0.392688
29083,1,35,0,0,1,4740,2,0.388737
29084,1,25,1,1,1,2000,0,0.011994
29085,1,45,0,4,0,4080,2,0.075227
29086,1,45,2,0,1,NULL,0,3230
29087,1,77,0,2,0,3325,0,0.022249
29088,1,51,0,0,2,2666,2,0.764904
29089,1,54,1,0,0,4499,1,0.391556
29090,1,56,0,0,0,9009,0,0.286238
29091,1,46,1,3,4,4500,2,0.020218
29092,1,50,2,0,0,3200,1,0.347079
29093,1,54,0,0,1,4150,3,0.009154
29094,1,57,3,0,1,6856,2,0.233776
29095,1,69,2,0,0,8581,0,0.569914
29096,1,49,2,0,1,4854,2,0.450463
29097,1,57,0,0,0,6000,2,0.590235
29098,1,46,0,0,0,2000,0,0.898051
29099,1,35,1,2,0,NULL,0,143
29100,1,46,0,0,0,4,1,93
29101,1,46,0,0,0,5400,1,0.658397
29102,1,29,0,0,0,2000,0,0.88056
29103,1,53,0,1,0,NULL,0,0
29104,1,32,0,0,0,2800,0,0.088183
29105,1,53,0,0,1,5240,1,0.951918
29106,1,47,3,0,0,5000,4,0.723055
29107,1,52,0,1,1,3878,3,0.378448
29108,1,37,1,2,0,6100,0,0
29109,1,46,1,1,1,4431,2,0.350857
29110,1,37,3,1,0,3250,0,0.396493
29111,1,47,0,0,0,5000,0,0.615677
29112,1,48,0,0,0,4683,2,0.475448
29113,1,56,0,0,0,2389,1,0.06318
29114,1,43,3,2,0,3000,1,0.691103
29115,1,47,0,0,0,4291,2,0.645154
29116,1,32,2,1,0,5500,2,0.262316
29117,1,30,0,0,0,800,1,0.747815
29118,1,52,4,1,0,7467,0,0.427156
29119,1,34,0,0,0,17000,0,0.365684
29120,1,48,2,0,1,10830,0,0.256486
29121,1,39,0,2,2,3000,2,0.19027
29122,1,33,0,0,1,5000,0,0.336133
29123,1,38,2,0,0,7083,2,0.394551
29124,1,48,1,0,0,NULL,NULL,1058
29125,1,48,1,0,0,3246,4,0.079458
29126,1,62,1,1,1,NULL,0,2596
29127,1,29,0,5,0,3658,0,0.182564
29128,1,54,0,2,0,7750,0,0.025416
29129,1,49,0,0,0,3683,1,0
29130,1,58,0,0,0,6390,1,0.047254
29131,1,53,0,0,0,4333,3,0.455007
29132,1,30,1,0,0,3000,1,0.158614
29133,1,48,2,3,1,5000,0,0.4977
29134,1,38,1,0,0,3100,4,0.164786
29135,1,47,0,4,1,3364,1,0.331649
29136,1,49,2,2,1,NULL,NULL,2808
29137,1,47,1,0,0,2100,0,1.448358
29138,1,55,1,1,0,1800,0,1.180455
29139,1,60,3,0,0,1200,0,1.500416
29140,1,40,3,1,3,6327,0,0.531131
29141,1,37,0,0,0,15000,2,0.19512
29142,1,38,2,1,0,4584,0,0.650818
29143,1,52,0,0,0,10500,3,0.743263
29144,1,26,1,0,1,1200,0,0.487927
29145,1,36,1,0,0,1200,2,0.369692
29146,1,52,0,1,0,4166,0,0.00576
29147,1,51,0,3,0,NULL,0,2025
29148,1,28,0,0,0,1300,0,0.284397
29149,1,39,0,0,0,9000,0,0.538162
29150,1,30,0,0,0,NULL,0,74
29151,1,53,3,0,0,6616,1,0.2483
29152,1,47,1,0,0,17863,2,0.423365
29153,1,77,0,0,0,2500,0,1.056377
29154,1,39,2,1,0,3542,2,0.124753
29155,1,34,0,0,0,9333,2,0.592351
29156,1,48,1,0,0,1000,2,0.807193
29157,1,29,1,0,0,2250,4,0.386051
29158,1,56,1,1,0,NULL,NULL,1098
29159,1,37,0,0,0,4000,2,0.900775
29160,1,26,2,0,0,3200,0,0.643236
29161,1,31,2,0,2,2425,0,7.732894
29162,1,46,0,0,0,6000,0,0.963839
29163,1,40,2,0,0,5600,0,0.933048
29164,1,30,0,0,0,7800,2,0.382771
29165,1,60,1,0,0,3800,0,1.690345
29166,1,53,0,0,1,1367,0,0.244883
29167,1,42,1,0,0,9271,1,0.553602
29168,1,53,1,1,0,25712,0,0.167231
29169,1,67,3,1,0,2500,0,0.431827
29170,1,46,3,0,1,3384,0,0.552142
29171,1,63,0,0,0,3325,0,0.322309
29172,1,45,0,0,1,6718,4,0.090192
29173,1,50,0,0,0,7000,1,0.422511
29174,1,56,0,1,0,5100,0,0.411292
29175,1,39,0,2,0,2155,3,0.106679
29176,1,41,3,0,1,2379,1,0.72521
29177,1,30,0,0,0,6000,0,0.503749
29178,1,69,0,2,0,3500,0,1.146244
29179,1,33,0,2,0,3000,3,0.65145
29180,1,37,3,1,2,NULL,0,1687
29181,1,44,0,0,0,4416,0,0.727417
29182,1,49,0,1,0,15000,3,0.023732
29183,1,51,0,0,0,6377,1,0.668705
29184,1,83,0,0,0,3521,0,0.016184
29185,1,62,0,0,0,4664,0,0.574062
29186,1,30,0,1,1,1463,0,0.467213
29187,1,31,0,0,0,10933,2,0.527072
29188,1,66,3,0,0,NULL,0,4531
29189,1,41,2,3,1,12645,1,0.078839
29190,1,44,0,0,0,8349,0,0.22515
29191,1,60,0,0,0,1,0,5857
29192,1,39,4,1,1,9166,2,0.071997
29193,1,64,0,0,0,5623,2,0.38958
29194,1,28,0,1,0,NULL,0,25
29195,1,47,0,2,0,NULL,0,545
29196,1,33,1,0,0,8000,0,1.426947
29197,1,76,0,0,1,6000,2,0.396101
29198,1,69,0,0,0,2300,3,0.416775
29199,1,34,0,0,0,6750,0,0.146645
29200,1,36,0,3,0,3733,0,0.130423
29201,1,44,1,0,0,5100,4,0.32229
29202,1,31,0,0,0,NULL,1,964
29203,1,56,1,0,0,4733,0,0.381073
29204,1,45,0,0,0,5100,2,0.005097
29205,1,59,1,0,1,6100,0,0.418292
29206,1,57,0,0,0,9583,0,1.366861
29207,1,50,1,1,2,4343,0,0.12454
29208,1,70,1,1,0,1600,0,0.026858
29209,1,50,0,1,0,NULL,0,18
29210,1,46,0,0,0,610,1,0.022913
29211,1,27,1,3,1,NULL,0,954
29212,1,39,0,0,0,6000,3,0.217797
29213,1,37,1,0,1,3833,2,0.171622
29214,1,38,0,0,1,2600,0,0.737409
29215,1,46,0,0,0,3023,1,0.32672
29216,1,55,0,0,2,NULL,0,1120
29217,1,25,0,0,0,2600,0,0.044214
29218,1,25,0,0,0,NULL,0,78
29219,1,55,1,0,0,5400,1,0.581004
29220,1,52,0,0,0,NULL,0,1374
29221,1,40,4,0,0,3100,1,0.044502
29222,1,33,0,0,0,4700,0,0.790683
29223,1,65,3,3,2,5442,2,0.196399
29224,1,61,3,2,0,2429,0,0.146091
29225,1,63,0,0,0,13541,1,0.442328
29226,1,55,0,0,0,3000,2,1.162946
29227,1,73,0,1,0,6648,0,0.214318
29228,1,50,7,2,2,3800,4,1.072612
29229,1,32,1,2,0,1200,0,0.332223
29230,1,67,2,0,0,1490,0,1.802146
29231,1,62,1,0,1,4000,0,0.330667
29232,1,41,2,2,1,3682,2,0.316318
29233,1,26,0,0,0,NULL,0,935
29234,1,51,2,0,2,2600,2,0.621684
29235,1,38,0,0,0,1,0,856
29236,1,57,0,0,0,2500,0,1.542583
29237,1,56,4,8,2,4080,0,0.523646
29238,1,57,1,0,0,14874,3,0.341042
29239,1,53,1,1,0,NULL,0,3957
29240,1,35,1,0,0,NULL,0,1480
29241,1,47,0,0,1,NULL,1,556
29242,1,48,0,0,0,2615,0,0.628058
29243,1,44,0,1,0,5417,1,0.225729
29244,1,22,98,98,98,0,0,0
29245,1,44,1,1,0,5160,0,0.337144
29246,1,52,1,1,0,3200,2,0.210872
29247,1,39,1,2,0,NULL,0,1895
29248,1,41,3,0,0,6000,0,1.155974
29249,1,40,1,8,1,1982,1,0.297529
29250,1,28,0,2,3,3969,0,0.255164
29251,1,42,1,1,2,3600,3,0.16551
29252,1,48,2,0,0,3500,0,1.005998
29253,1,49,2,3,1,3500,3,0.473293
29254,1,65,0,0,0,4559,0,0.348246
29255,1,40,0,0,0,6249,0,0.2064
29256,1,54,1,0,0,10000,0,0.383262
29257,1,54,1,0,1,2500,2,0.420632
29258,1,75,0,0,0,NULL,0,769
29259,1,57,0,0,0,4229,1,0.327423
29260,1,39,1,0,0,NULL,1,3708
29261,1,45,0,0,0,1600,0,0.792005
29262,1,52,0,0,0,5929,0,0.148567
29263,1,55,0,0,0,6041,3,0.306356
29264,1,55,0,0,0,NULL,1,10527
29265,1,49,1,0,0,6550,2,0.314761
29266,1,39,0,0,0,25000,0,0.057478
29267,1,58,3,0,0,10000,1,0.392261
29268,1,58,0,0,0,1450,0,0.042729
29269,1,59,3,0,0,3500,0,0.34533
29270,1,72,0,2,1,NULL,0,3948
29271,1,36,1,1,2,3000,1,0.588137
29272,1,45,2,0,2,NULL,0,1206
29273,1,48,0,0,0,5943,0,0.387954
29274,1,46,0,1,0,NULL,0,612
29275,1,50,0,1,0,4200,0,0.004285
29276,1,46,1,3,0,NULL,0,1407
29277,1,41,5,0,0,7833,1,0.553357
29278,1,72,0,0,0,3800,0,0.468824
29279,1,31,1,0,3,4600,2,0.434688
29280,1,47,0,0,0,6500,1,1.686971
29281,1,35,2,3,1,4300,1,0.637526
29282,1,53,0,0,0,9050,1,0.342614
29283,1,36,0,9,0,3073,0,0.003578
29284,1,75,0,0,0,2400,0,0.442316
29285,1,28,0,1,0,2000,0,0.015492
29286,1,58,0,0,0,5533,0,0.591254
29287,1,46,0,0,0,11085,3,0.452914
29288,1,48,3,0,0,2500,0,0.515394
29289,1,39,0,4,2,4100,0,0.96318
29290,1,60,1,1,0,2650,0,0.390419
29291,1,50,0,1,0,5100,1,0.551068
29292,1,55,3,0,0,1850,0,1.402485
29293,1,36,0,0,0,8759,1,0.305936
29294,1,56,3,0,0,9300,0,0.257929
29295,1,64,6,3,2,NULL,0,967
29296,1,41,1,0,2,5500,0,0
29297,1,27,0,0,0,2500,0,0.103159
29298,1,49,0,2,1,5175,1,0.07728
29299,1,45,0,1,0,6500,2,0.062452
29300,1,62,0,0,0,3300,0,0.630415
29301,1,34,0,0,0,3300,4,0.003635
29302,1,61,1,0,1,NULL,0,10229
29303,1,51,0,1,1,10200,2,0.441133
29304,1,28,0,0,0,4000,0,0.645839
29305,1,48,0,0,0,14833,2,0.695092
29306,1,36,1,0,0,3925,4,0.571829
29307,1,64,4,0,2,7328,1,0.212444
29308,1,55,4,0,6,2500,1,1.608956
29309,1,52,0,2,0,5335,1,0.011244
29310,1,48,0,0,0,4000,0,0.968508
29311,1,49,0,1,1,5859,0,0.431399
29312,1,30,0,5,0,5166,0,0.114573
29313,1,32,1,0,0,4000,1,0.502874
29314,1,42,1,0,0,6451,0,0.304557
29315,1,45,1,0,0,1742,0,1.531842
29316,1,42,0,0,0,5000,0,0.367726
29317,1,63,0,0,0,10810,0,0.656276
29318,1,63,1,2,2,NULL,0,1288
29319,1,24,0,0,0,1250,0,0.093525
29320,1,44,3,0,0,6500,1,0.300569
29321,1,33,0,0,0,4791,0,0.30697
29322,1,45,0,0,1,5166,0,0.006774
29323,1,46,1,3,1,12133,3,0.351492
29324,1,49,1,0,1,8583,2,0.39993
29325,1,42,0,0,0,10166,0,1.211075
29326,1,50,2,1,2,9749,3,0.125846
29327,1,49,1,0,0,1760,4,0.773424
29328,1,28,0,1,2,4500,0,0.063764
29329,1,31,1,0,0,3309,0,0.609366
29330,1,58,98,98,98,NULL,0,0
29331,1,31,0,0,0,7260,2,0.337832
29332,1,43,1,1,0,2558,0,0.888238
29333,1,46,0,0,0,5641,4,1.325594
29334,1,24,0,0,0,NULL,0,3
29335,1,41,3,0,1,7166,0,0.352867
29336,1,42,3,3,0,2585,0,0.299691
29337,1,35,0,0,0,7638,1,1.040843
29338,1,43,0,2,0,NULL,0,76
29339,1,53,2,0,3,6816,2,0.377145
29340,1,73,0,0,0,7000,0,0.263962
29341,1,53,0,0,0,3711,2,0.934537
29342,1,46,0,2,0,NULL,0,512
29343,1,49,0,1,0,3450,2,0.01217
29344,1,23,2,0,0,1534,0,0.037785
29345,1,55,1,0,0,NULL,NULL,439
29346,1,44,0,0,0,NULL,1,5358
29347,1,40,0,0,0,7667,2,0.345722
29348,1,69,4,3,1,8333,0,0.021958
29349,1,64,0,0,1,1350,0,0.280533
29350,1,68,1,0,1,1266,0,0.786109
29351,1,37,3,4,4,NULL,4,3506
29352,1,32,3,1,1,2479,1,0.280242
29353,1,39,1,3,0,3532,0,0.440985
29354,1,49,1,0,0,1200,2,0.331391
29355,1,48,0,0,0,11014,1,0.338266
29356,1,53,2,0,0,8841,2,0.19724
29357,1,38,1,0,0,NULL,0,3010
29358,1,30,1,1,0,NULL,0,0
29359,1,71,2,0,0,7000,1,0.820883
29360,1,49,1,0,0,10283,0,0.354434
29361,1,36,0,0,0,4000,1,1.4014
29362,1,53,0,0,0,6083,1,1.040434
29363,1,63,0,0,0,1600,0,0.883823
29364,1,43,0,0,3,NULL,0,511
29365,1,52,0,0,1,9983,3,0.410757
29366,1,31,0,0,0,NULL,0,5971
29367,1,52,0,0,0,5420,0,0.433499
29368,1,66,0,0,0,6070,4,0.294021
29369,1,38,1,0,0,NULL,0,535
29370,1,33,2,0,1,8500,1,0.208328
29371,1,47,3,5,4,10000,4,0.380862
29372,1,54,0,0,0,10888,1,0.557902
29373,1,50,3,0,2,8160,0,0.538659
29374,1,35,0,1,0,4000,3,0.013747
29375,1,29,0,2,0,NULL,0,164
29376,1,58,5,2,0,5500,0,0.529177
29377,1,42,0,6,3,4600,5,0.174093
29378,1,37,5,0,1,NULL,2,1872
29379,1,43,2,1,3,2700,0,0.543132
29380,1,33,1,0,0,2000,3,0.74013
29381,1,62,0,0,0,4300,0,0.279005
29382,1,40,1,0,2,4483,2,0.625335
29383,1,30,0,0,0,4583,5,0.136562
29384,1,44,0,0,0,2800,2,0.666548
29385,1,53,3,0,1,11200,1,1.408892
29386,1,61,0,1,0,4146,2,0.168556
29387,1,35,0,1,0,6500,2,0.464698
29388,1,54,0,0,0,3572,1,0.031626
29389,1,63,0,0,0,NULL,0,606
29390,1,46,0,0,1,1200,1,0.341382
29391,1,38,4,2,1,6624,0,0.133736
29392,1,50,1,0,2,6491,0,0.544208
29393,1,74,0,0,0,9443,0,0.692715
29394,1,61,3,0,1,4050,1,0.932116
29395,1,52,0,0,0,2500,0,0.660936
29396,1,55,0,0,0,9825,0,0.706086
29397,1,59,0,0,1,7500,0,0.238768
29398,1,34,0,0,0,NULL,0,190
29399,1,47,0,6,1,6666,2,0.441278
29400,1,51,0,0,0,5500,0,0.093256
29401,1,47,1,0,0,2500,3,0.84886
29402,1,59,0,0,1,3600,0,0.653707
29403,1,37,3,0,0,8000,2,0.306462
29404,1,43,1,1,0,2428,1,0.127213
29405,1,37,4,0,0,4411,0,0.399592
29406,1,58,4,1,1,7083,1,0.901892
29407,1,80,0,0,0,8000,0,0.690164
29408,1,37,2,3,3,5600,3,0.478665
29409,1,23,0,2,0,3400,1,0.003822
29410,1,71,1,1,0,7200,0,0.212887
29411,1,55,2,0,0,NULL,0,26675
29412,1,54,1,2,0,1470,0,0.437797
29413,1,35,0,0,0,3880,2,0.338315
29414,1,30,1,0,0,4166,0,0.062875
29415,1,59,0,0,0,13186,1,0.596421
29416,1,72,0,0,2,14300,1,0.002377
29417,1,29,4,4,1,2600,0,0.450211
29418,1,46,0,0,0,4109,0,0.52944
29419,1,36,0,1,0,1600,1,0
29420,1,42,0,0,0,22000,2,0.419526
29421,1,49,1,1,2,3299,1,0.937273
29422,1,55,0,0,0,1626,0,0.002459
29423,1,40,0,0,0,NULL,0,3590
29424,1,57,0,0,0,8249,3,0.136
29425,1,53,2,1,0,NULL,0,1221
29426,1,33,0,0,0,3425,2,0.110625
29427,1,57,4,0,0,2373,0,1.323505
29428,1,25,0,0,1,1700,0,0.320988
29429,1,45,0,1,0,7833,0,0.31759
29430,1,41,1,1,0,6596,2,0.481279
29431,1,64,3,0,0,8583,1,0.392008
29432,1,42,1,1,1,NULL,NULL,1422
29433,1,68,2,0,1,3575,0,0.888423
29434,1,37,2,2,2,9000,2,0.124653
29435,1,45,0,0,1,2250,1,0.024878
29436,1,43,0,0,0,11530,0,0.352268
29437,1,65,0,0,0,8000,1,0.112736
29438,1,52,0,0,0,5550,3,0.695911
29439,1,44,1,1,0,NULL,0,547
29440,1,32,0,0,0,2066,0,0.013546
29441,1,45,0,0,0,5288,1,0.208924
29442,1,70,0,1,0,1024,0,0.059512
29443,1,49,2,1,0,9750,2,0.429494
29444,1,32,0,1,0,3116,0,0.126724
29445,1,29,0,0,2,1734,0,0.27147
29446,1,42,0,0,0,7818,1,0.4044
29447,1,39,0,0,0,6000,2,0.492085
29448,1,51,1,0,0,NULL,NULL,2011
29449,1,66,0,0,0,1250,0,1.206235
29450,1,42,4,0,0,8210,2,0.578736
29451,1,40,2,3,1,5166,1,0.212115
29452,1,31,1,1,0,NULL,0,478
29453,1,71,2,1,1,5514,0,0.693563
29454,1,45,0,0,0,3400,0,0.2808
29455,1,36,0,0,0,5000,1,0.680864
29456,1,27,1,0,1,2600,3,0.215302
29457,1,40,2,0,0,3883,1,0.185891
29458,1,41,0,0,0,5295,3,0.419373
29459,1,42,4,0,0,8000,2,0.339458
29460,1,48,0,0,0,4772,2,0.429709
29461,1,44,0,0,1,NULL,0,2075
29462,1,46,4,0,1,8262,0,0.24289
29463,1,47,0,0,0,NULL,1,706
29464,1,55,1,0,0,4000,1,1.054486
29465,1,42,0,0,0,8500,2,0.299847
29466,1,49,1,4,0,2270,0,0.586966
29467,1,46,2,0,0,7366,1,0.322248
29468,1,41,0,0,0,3645,1,0
29469,1,36,0,0,0,NULL,5,3792
